depth (m abs)	year
3.003	1798.76076
3.004	1798.758953
3.005	1798.757145
3.006	1798.755338
3.007	1798.753531
3.008	1798.751724
3.009	1798.749917
3.01	1798.74811
3.011	1798.746303
3.012	1798.744496
3.013	1798.742688
3.014	1798.740881
3.015	1798.739074
3.016	1798.737267
3.017	1798.73546
3.018	1798.733653
3.019	1798.731846
3.02	1798.730039
3.021	1798.728232
3.022	1798.726425
3.023	1798.724618
3.024	1798.722811
3.025	1798.721004
3.026	1798.719197
3.027	1798.71739
3.028	1798.715582
3.029	1798.713775
3.03	1798.711968
3.031	1798.710161
3.032	1798.708354
3.033	1798.706547
3.034	1798.70474
3.035	1798.702933
3.036	1798.701125
3.037	1798.699318
3.038	1798.697511
3.039	1798.695704
3.04	1798.693897
3.041	1798.69209
3.042	1798.690283
3.043	1798.688476
3.044	1798.686668
3.045	1798.684861
3.046	1798.683054
3.047	1798.681247
3.048	1798.67944
3.049	1798.677633
3.05	1798.675826
3.051	1798.674019
3.052	1798.672211
3.053	1798.670404
3.054	1798.668597
3.055	1798.66679
3.056	1798.664983
3.057	1798.663176
3.058	1798.661369
3.059	1798.659562
3.06	1798.657754
3.061	1798.655947
3.062	1798.65414
3.063	1798.652333
3.064	1798.650526
3.065	1798.648719
3.066	1798.646912
3.067	1798.645105
3.068	1798.643297
3.069	1798.64149
3.07	1798.639683
3.071	1798.637876
3.072	1798.636069
3.073	1798.634262
3.074	1798.632455
3.075	1798.630648
3.076	1798.62884
3.077	1798.627033
3.078	1798.625226
3.079	1798.623419
3.08	1798.621612
3.081	1798.619805
3.082	1798.617998
3.083	1798.616191
3.084	1798.614383
3.085	1798.612576
3.086	1798.610769
3.087	1798.608962
3.088	1798.607155
3.089	1798.605348
3.09	1798.603541
3.091	1798.601733
3.092	1798.599926
3.093	1798.598119
3.094	1798.596312
3.095	1798.594505
3.096	1798.592698
3.097	1798.590891
3.098	1798.589084
3.099	1798.587276
3.1	1798.585469
3.101	1798.583662
3.102	1798.581855
3.103	1798.580048
3.104	1798.578241
3.105	1798.576434
3.106	1798.574627
3.107	1798.572819
3.108	1798.571012
3.109	1798.569205
3.11	1798.567398
3.111	1798.565591
3.112	1798.563784
3.113	1798.561977
3.114	1798.56017
3.115	1798.558362
3.116	1798.556555
3.117	1798.554748
3.118	1798.552941
3.119	1798.551134
3.12	1798.549327
3.121	1798.54752
3.122	1798.545713
3.123	1798.543905
3.124	1798.542098
3.125	1798.540291
3.126	1798.538484
3.127	1798.536677
3.128	1798.53487
3.129	1798.533063
3.13	1798.531256
3.131	1798.529448
3.132	1798.527641
3.133	1798.525834
3.134	1798.524027
3.135	1798.52222
3.136	1798.520413
3.137	1798.518606
3.138	1798.516799
3.139	1798.514992
3.14	1798.513185
3.141	1798.511378
3.142	1798.509571
3.143	1798.507763
3.144	1798.505956
3.145	1798.504149
3.146	1798.502342
3.147	1798.500535
3.148	1798.498728
3.149	1798.496921
3.15	1798.495114
3.151	1798.493307
3.152	1798.4915
3.153	1798.489693
3.154	1798.487886
3.155	1798.486078
3.156	1798.484271
3.157	1798.482464
3.158	1798.480657
3.159	1798.47885
3.16	1798.477043
3.161	1798.475236
3.162	1798.473428
3.163	1798.471621
3.164	1798.469814
3.165	1798.468007
3.166	1798.4662
3.167	1798.464393
3.168	1798.462586
3.169	1798.460779
3.17	1798.458971
3.171	1798.457164
3.172	1798.455357
3.173	1798.45355
3.174	1798.451743
3.175	1798.449936
3.176	1798.448129
3.177	1798.446322
3.178	1798.444514
3.179	1798.442707
3.18	1798.4409
3.181	1798.439093
3.182	1798.437286
3.183	1798.435479
3.184	1798.433672
3.185	1798.431865
3.186	1798.430057
3.187	1798.42825
3.188	1798.426443
3.189	1798.424636
3.19	1798.422829
3.191	1798.421022
3.192	1798.419215
3.193	1798.417408
3.194	1798.4156
3.195	1798.413793
3.196	1798.411986
3.197	1798.410179
3.198	1798.408372
3.199	1798.406565
3.2	1798.404758
3.201	1798.402951
3.202	1798.401143
3.203	1798.399336
3.204	1798.397529
3.205	1798.395722
3.206	1798.393915
3.207	1798.392108
3.208	1798.390301
3.209	1798.388494
3.21	1798.386686
3.211	1798.384879
3.212	1798.383072
3.213	1798.381265
3.214	1798.379458
3.215	1798.377651
3.216	1798.375844
3.217	1798.374037
3.218	1798.372229
3.219	1798.370422
3.22	1798.368615
3.221	1798.366808
3.222	1798.365001
3.223	1798.363194
3.224	1798.361387
3.225	1798.359579
3.226	1798.357772
3.227	1798.355965
3.228	1798.354158
3.229	1798.352351
3.23	1798.350544
3.231	1798.348737
3.232	1798.34693
3.233	1798.345122
3.234	1798.343315
3.235	1798.341508
3.236	1798.339701
3.237	1798.337894
3.238	1798.336087
3.239	1798.33428
3.24	1798.332473
3.241	1798.330665
3.242	1798.328858
3.243	1798.327051
3.244	1798.325244
3.245	1798.323437
3.246	1798.32163
3.247	1798.319823
3.248	1798.318016
3.249	1798.316208
3.25	1798.314401
3.251	1798.312594
3.252	1798.310787
3.253	1798.30898
3.254	1798.307173
3.255	1798.305366
3.256	1798.303559
3.257	1798.301752
3.258	1798.299944
3.259	1798.298137
3.26	1798.29633
3.261	1798.294523
3.262	1798.292716
3.263	1798.290909
3.264	1798.289102
3.265	1798.287295
3.266	1798.285488
3.267	1798.283681
3.268	1798.281874
3.269	1798.280067
3.27	1798.27826
3.271	1798.276453
3.272	1798.274646
3.273	1798.272838
3.274	1798.271031
3.275	1798.269224
3.276	1798.267417
3.277	1798.26561
3.278	1798.263803
3.279	1798.261996
3.28	1798.260189
3.281	1798.258381
3.282	1798.256574
3.283	1798.254767
3.284	1798.25296
3.285	1798.251153
3.286	1798.249346
3.287	1798.247539
3.288	1798.245732
3.289	1798.243924
3.29	1798.242117
3.291	1798.24031
3.292	1798.238503
3.293	1798.236696
3.294	1798.234889
3.295	1798.233082
3.296	1798.231274
3.297	1798.229467
3.298	1798.22766
3.299	1798.225853
3.3	1798.224046
3.301	1798.222239
3.302	1798.220432
3.303	1798.218625
3.304	1798.216817
3.305	1798.21501
3.306	1798.213203
3.307	1798.211396
3.308	1798.209589
3.309	1798.207782
3.31	1798.205975
3.311	1798.204168
3.312	1798.20236
3.313	1798.200553
3.314	1798.198746
3.315	1798.196939
3.316	1798.195132
3.317	1798.193325
3.318	1798.191518
3.319	1798.189711
3.32	1798.187903
3.321	1798.186096
3.322	1798.184289
3.323	1798.182482
3.324	1798.180675
3.325	1798.178868
3.326	1798.177061
3.327	1798.175254
3.328	1798.173446
3.329	1798.171639
3.33	1798.169832
3.331	1798.168025
3.332	1798.166218
3.333	1798.164411
3.334	1798.162604
3.335	1798.160797
3.336	1798.158989
3.337	1798.157182
3.338	1798.155375
3.339	1798.153568
3.34	1798.151761
3.341	1798.149954
3.342	1798.148147
3.343	1798.14634
3.344	1798.144532
3.345	1798.142725
3.346	1798.140918
3.347	1798.139111
3.348	1798.137304
3.349	1798.135497
3.35	1798.13369
3.351	1798.131883
3.352	1798.130075
3.353	1798.128268
3.354	1798.126461
3.355	1798.124654
3.356	1798.122847
3.357	1798.12104
3.358	1798.119233
3.359	1798.117426
3.36	1798.115618
3.361	1798.113811
3.362	1798.112004
3.363	1798.110197
3.364	1798.10839
3.365	1798.106583
3.366	1798.104776
3.367	1798.102968
3.368	1798.101161
3.369	1798.099354
3.37	1798.097547
3.371	1798.09574
3.372	1798.093933
3.373	1798.092126
3.374	1798.090319
3.375	1798.088511
3.376	1798.086704
3.377	1798.084897
3.378	1798.08309
3.379	1798.081283
3.38	1798.079476
3.381	1798.077669
3.382	1798.075862
3.383	1798.074055
3.384	1798.072248
3.385	1798.070441
3.386	1798.068634
3.387	1798.066827
3.388	1798.06502
3.389	1798.063213
3.39	1798.061406
3.391	1798.059598
3.392	1798.057791
3.393	1798.055984
3.394	1798.05446
3.395	1798.053277
3.396	1798.052093
3.397	1798.05091
3.398	1798.049726
3.399	1798.048543
3.4	1798.047358
3.401	1798.046175
3.402	1798.044991
3.403	1798.043808
3.404	1798.042624
3.405	1798.041441
3.406	1798.040257
3.407	1798.039073
3.408	1798.037889
3.409	1798.036706
3.41	1798.035522
3.411	1798.034338
3.412	1798.033155
3.413	1798.031971
3.414	1798.030788
3.415	1798.029603
3.416	1798.02842
3.417	1798.027236
3.418	1798.026053
3.419	1798.024869
3.42	1798.023686
3.421	1798.022502
3.422	1798.021318
3.423	1798.020134
3.424	1798.018951
3.425	1798.017767
3.426	1798.016584
3.427	1798.0154
3.428	1798.014216
3.429	1798.013033
3.43	1798.011848
3.431	1798.010665
3.432	1798.009481
3.433	1798.008298
3.434	1798.007114
3.435	1798.005931
3.436	1798.004747
3.437	1798.003563
3.438	1798.002379
3.439	1798.001196
3.44	1798.000012
3.441	1797.998868
3.442	1797.997724
3.443	1797.996579
3.444	1797.995435
3.445	1797.99429
3.446	1797.993147
3.447	1797.992002
3.448	1797.990857
3.449	1797.989713
3.45	1797.988569
3.451	1797.987425
3.452	1797.98628
3.453	1797.985135
3.454	1797.983992
3.455	1797.982847
3.456	1797.981703
3.457	1797.980558
3.458	1797.979414
3.459	1797.97827
3.46	1797.977125
3.461	1797.975981
3.462	1797.974837
3.463	1797.973693
3.464	1797.972548
3.465	1797.971403
3.466	1797.97026
3.467	1797.969115
3.468	1797.967971
3.469	1797.966826
3.47	1797.965682
3.471	1797.964538
3.472	1797.963393
3.473	1797.962249
3.474	1797.961105
3.475	1797.95996
3.476	1797.958816
3.477	1797.957671
3.478	1797.956528
3.479	1797.955383
3.48	1797.954238
3.481	1797.953094
3.482	1797.95195
3.483	1797.950806
3.484	1797.949661
3.485	1797.948516
3.486	1797.947373
3.487	1797.946228
3.488	1797.945084
3.489	1797.943939
3.49	1797.942795
3.491	1797.941651
3.492	1797.940506
3.493	1797.939362
3.494	1797.938218
3.495	1797.937074
3.496	1797.935929
3.497	1797.934784
3.498	1797.933641
3.499	1797.932496
3.5	1797.931352
3.501	1797.930207
3.502	1797.929063
3.503	1797.927919
3.504	1797.926774
3.505	1797.92563
3.506	1797.924486
3.507	1797.923341
3.508	1797.922197
3.509	1797.921053
3.51	1797.919909
3.511	1797.918764
3.512	1797.917619
3.513	1797.916475
3.514	1797.915331
3.515	1797.914187
3.516	1797.913042
3.517	1797.911898
3.518	1797.910754
3.519	1797.909609
3.52	1797.908465
3.521	1797.907321
3.522	1797.906177
3.523	1797.905032
3.524	1797.903887
3.525	1797.902743
3.526	1797.901599
3.527	1797.900455
3.528	1797.89931
3.529	1797.898166
3.53	1797.897022
3.531	1797.895877
3.532	1797.894733
3.533	1797.893589
3.534	1797.892444
3.535	1797.8913
3.536	1797.890155
3.537	1797.889012
3.538	1797.887867
3.539	1797.886722
3.54	1797.885578
3.541	1797.884434
3.542	1797.88329
3.543	1797.882145
3.544	1797.881
3.545	1797.879857
3.546	1797.878712
3.547	1797.877568
3.548	1797.876423
3.549	1797.875279
3.55	1797.874135
3.551	1797.87299
3.552	1797.871846
3.553	1797.870702
3.554	1797.869558
3.555	1797.868413
3.556	1797.867268
3.557	1797.866125
3.558	1797.86498
3.559	1797.863836
3.56	1797.862691
3.561	1797.861547
3.562	1797.860403
3.563	1797.859258
3.564	1797.858114
3.565	1797.85697
3.566	1797.855825
3.567	1797.854681
3.568	1797.853536
3.569	1797.852393
3.57	1797.851248
3.571	1797.850103
3.572	1797.848959
3.573	1797.847815
3.574	1797.846671
3.575	1797.845526
3.576	1797.844381
3.577	1797.843238
3.578	1797.842093
3.579	1797.840949
3.58	1797.839804
3.581	1797.838661
3.582	1797.837516
3.583	1797.836371
3.584	1797.835227
3.585	1797.834083
3.586	1797.832939
3.587	1797.831794
3.588	1797.830649
3.589	1797.829506
3.59	1797.828361
3.591	1797.827217
3.592	1797.826072
3.593	1797.824928
3.594	1797.823784
3.595	1797.822639
3.596	1797.821495
3.597	1797.820351
3.598	1797.819206
3.599	1797.818062
3.6	1797.816917
3.601	1797.815774
3.602	1797.814629
3.603	1797.813484
3.604	1797.81234
3.605	1797.811196
3.606	1797.810052
3.607	1797.808907
3.608	1797.807763
3.609	1797.806619
3.61	1797.805474
3.611	1797.80433
3.612	1797.803185
3.613	1797.802042
3.614	1797.800897
3.615	1797.799752
3.616	1797.798608
3.617	1797.797464
3.618	1797.79632
3.619	1797.795175
3.62	1797.794031
3.621	1797.792887
3.622	1797.791742
3.623	1797.790598
3.624	1797.789454
3.625	1797.788309
3.626	1797.787165
3.627	1797.78602
3.628	1797.784876
3.629	1797.783732
3.63	1797.782587
3.631	1797.781443
3.632	1797.780299
3.633	1797.779155
3.634	1797.77801
3.635	1797.776865
3.636	1797.775722
3.637	1797.774577
3.638	1797.773433
3.639	1797.772288
3.64	1797.771144
3.641	1797.77
3.642	1797.768855
3.643	1797.767711
3.644	1797.766567
3.645	1797.765423
3.646	1797.764278
3.647	1797.763133
3.648	1797.76199
3.649	1797.760845
3.65	1797.759701
3.651	1797.758556
3.652	1797.757412
3.653	1797.756268
3.654	1797.755123
3.655	1797.753979
3.656	1797.752835
3.657	1797.75169
3.658	1797.750546
3.659	1797.749401
3.66	1797.748258
3.661	1797.747113
3.662	1797.745968
3.663	1797.744824
3.664	1797.74368
3.665	1797.742536
3.666	1797.741391
3.667	1797.740246
3.668	1797.739103
3.669	1797.737958
3.67	1797.736814
3.671	1797.735669
3.672	1797.734526
3.673	1797.733381
3.674	1797.732236
3.675	1797.731092
3.676	1797.729948
3.677	1797.728804
3.678	1797.727659
3.679	1797.726514
3.68	1797.725371
3.681	1797.724226
3.682	1797.723082
3.683	1797.721937
3.684	1797.720793
3.685	1797.719649
3.686	1797.718504
3.687	1797.71736
3.688	1797.716216
3.689	1797.715071
3.69	1797.713927
3.691	1797.712782
3.692	1797.711639
3.693	1797.710494
3.694	1797.709349
3.695	1797.708205
3.696	1797.707061
3.697	1797.705917
3.698	1797.704772
3.699	1797.703628
3.7	1797.702484
3.701	1797.701339
3.702	1797.700195
3.703	1797.69905
3.704	1797.697907
3.705	1797.696762
3.706	1797.695617
3.707	1797.694473
3.708	1797.693329
3.709	1797.692185
3.71	1797.69104
3.711	1797.689895
3.712	1797.688752
3.713	1797.687607
3.714	1797.686463
3.715	1797.685318
3.716	1797.684174
3.717	1797.68303
3.718	1797.681885
3.719	1797.680741
3.72	1797.679597
3.721	1797.678452
3.722	1797.677308
3.723	1797.676164
3.724	1797.67502
3.725	1797.673875
3.726	1797.67273
3.727	1797.671586
3.728	1797.670442
3.729	1797.669298
3.73	1797.668153
3.731	1797.667009
3.732	1797.665865
3.733	1797.66472
3.734	1797.663576
3.735	1797.662432
3.736	1797.661288
3.737	1797.660143
3.738	1797.658998
3.739	1797.657854
3.74	1797.65671
3.741	1797.655566
3.742	1797.654421
3.743	1797.653277
3.744	1797.652133
3.745	1797.650988
3.746	1797.649844
3.747	1797.6487
3.748	1797.647555
3.749	1797.646411
3.75	1797.645266
3.751	1797.644123
3.752	1797.642978
3.753	1797.641833
3.754	1797.640689
3.755	1797.639545
3.756	1797.638401
3.757	1797.637256
3.758	1797.636112
3.759	1797.634968
3.76	1797.633823
3.761	1797.632679
3.762	1797.631534
3.763	1797.630391
3.764	1797.629246
3.765	1797.628101
3.766	1797.626957
3.767	1797.625813
3.768	1797.624669
3.769	1797.623524
3.77	1797.622379
3.771	1797.621236
3.772	1797.620091
3.773	1797.618947
3.774	1797.617802
3.775	1797.616658
3.776	1797.615514
3.777	1797.614369
3.778	1797.613225
3.779	1797.612081
3.78	1797.610936
3.781	1797.609792
3.782	1797.608647
3.783	1797.607504
3.784	1797.606359
3.785	1797.605214
3.786	1797.60407
3.787	1797.602926
3.788	1797.601782
3.789	1797.600637
3.79	1797.599493
3.791	1797.598349
3.792	1797.597204
3.793	1797.59606
3.794	1797.594915
3.795	1797.593772
3.796	1797.592627
3.797	1797.591482
3.798	1797.590338
3.799	1797.589194
3.8	1797.58805
3.801	1797.586905
3.802	1797.58576
3.803	1797.584617
3.804	1797.583472
3.805	1797.582328
3.806	1797.581183
3.807	1797.580039
3.808	1797.578895
3.809	1797.57775
3.81	1797.576606
3.811	1797.575462
3.812	1797.574317
3.813	1797.573173
3.814	1797.572028
3.815	1797.570885
3.816	1797.56974
3.817	1797.568595
3.818	1797.567451
3.819	1797.566307
3.82	1797.565163
3.821	1797.564018
3.822	1797.562874
3.823	1797.56173
3.824	1797.560585
3.825	1797.559441
3.826	1797.558296
3.827	1797.557153
3.828	1797.556008
3.829	1797.554863
3.83	1797.553719
3.831	1797.552575
3.832	1797.551431
3.833	1797.550286
3.834	1797.549142
3.835	1797.547998
3.836	1797.546853
3.837	1797.545709
3.838	1797.544564
3.839	1797.54342
3.84	1797.542276
3.841	1797.541131
3.842	1797.539987
3.843	1797.538843
3.844	1797.537698
3.845	1797.536554
3.846	1797.53541
3.847	1797.534266
3.848	1797.533121
3.849	1797.531977
3.85	1797.530833
3.851	1797.529688
3.852	1797.528544
3.853	1797.527399
3.854	1797.526255
3.855	1797.525111
3.856	1797.523966
3.857	1797.522822
3.858	1797.521678
3.859	1797.520534
3.86	1797.519389
3.861	1797.518244
3.862	1797.517101
3.863	1797.515956
3.864	1797.514812
3.865	1797.513667
3.866	1797.512523
3.867	1797.511379
3.868	1797.510234
3.869	1797.50909
3.87	1797.507946
3.871	1797.506801
3.872	1797.505657
3.873	1797.504512
3.874	1797.503369
3.875	1797.502224
3.876	1797.501079
3.877	1797.499935
3.878	1797.498791
3.879	1797.497647
3.88	1797.496502
3.881	1797.495358
3.882	1797.494214
3.883	1797.493069
3.884	1797.491925
3.885	1797.49078
3.886	1797.489637
3.887	1797.488492
3.888	1797.487347
3.889	1797.486203
3.89	1797.485059
3.891	1797.483915
3.892	1797.48277
3.893	1797.481625
3.894	1797.480482
3.895	1797.479337
3.896	1797.478193
3.897	1797.477048
3.898	1797.475904
3.899	1797.47476
3.9	1797.473615
3.901	1797.472471
3.902	1797.471327
3.903	1797.470182
3.904	1797.469038
3.905	1797.467893
3.906	1797.46675
3.907	1797.465605
3.908	1797.464461
3.909	1797.463316
3.91	1797.462172
3.911	1797.461028
3.912	1797.459883
3.913	1797.458739
3.914	1797.457595
3.915	1797.45645
3.916	1797.455306
3.917	1797.454161
3.918	1797.453018
3.919	1797.451873
3.92	1797.450728
3.921	1797.449584
3.922	1797.44844
3.923	1797.447296
3.924	1797.446151
3.925	1797.445006
3.926	1797.443863
3.927	1797.442718
3.928	1797.441574
3.929	1797.440429
3.93	1797.439285
3.931	1797.438141
3.932	1797.436996
3.933	1797.435852
3.934	1797.434708
3.935	1797.433563
3.936	1797.432419
3.937	1797.431275
3.938	1797.430131
3.939	1797.428986
3.94	1797.427842
3.941	1797.426697
3.942	1797.425553
3.943	1797.424409
3.944	1797.423264
3.945	1797.42212
3.946	1797.420976
3.947	1797.419831
3.948	1797.418687
3.949	1797.417543
3.95	1797.416399
3.951	1797.415254
3.952	1797.414109
3.953	1797.412965
3.954	1797.411821
3.955	1797.410677
3.956	1797.409532
3.957	1797.408388
3.958	1797.407244
3.959	1797.406099
3.96	1797.404955
3.961	1797.403811
3.962	1797.402666
3.963	1797.401522
3.964	1797.400377
3.965	1797.399234
3.966	1797.398089
3.967	1797.396945
3.968	1797.3958
3.969	1797.394656
3.97	1797.393512
3.971	1797.392367
3.972	1797.391223
3.973	1797.390079
3.974	1797.388934
3.975	1797.38779
3.976	1797.386645
3.977	1797.385502
3.978	1797.384357
3.979	1797.383212
3.98	1797.382068
3.981	1797.380924
3.982	1797.37978
3.983	1797.378635
3.984	1797.37749
3.985	1797.376347
3.986	1797.375202
3.987	1797.374058
3.988	1797.372913
3.989	1797.371769
3.99	1797.370625
3.991	1797.36948
3.992	1797.368336
3.993	1797.367192
3.994	1797.366047
3.995	1797.364903
3.996	1797.363758
3.997	1797.362615
3.998	1797.36147
3.999	1797.360326
4	1797.359181
4.001	1797.358037
4.002	1797.356893
4.003	1797.355748
4.004	1797.354604
4.005	1797.35346
